district,precinct
1,20191000060
1,20191000040
1,20191000050
1,20191000070
1,20191000130
1,20191000110
1,20191000260
1,20191000290
1,20191000190
1,20191000230
1,20191900030
1,20191000280
1,20191000160
1,20191000270
1,20191000300
1,20191120120
1,20191120070
1,20191900020
1,20191000340
1,20191000350
1,20191000400
1,20191000380
1,20191000370
1,20191000390
1,2019100037A
1,2019100041A
2,20007000010
2,20007000020
2,20007000030
2,20007000050
2,20033000020
2,20007000090
2,20007000210
2,20007000140
2,20007000160
2,20007000180
2,20007000040
2,20007000100
2,20007000150
2,20007000230
2,20151000110
2,20007000080
2,20007000170
2,20007000060
2,20007000070
2,20007000200
2,20077000070
2,20077000080
2,20007000220
2,20151000100
2,20007000110
2,2000700012A
2,20007000130
2,2000700012B
2,20007000190
2,20095000180
2,20095000220
2,20033000030
2,20097000010
2,20009000010
2,20009000080
2,20009000100
2,20009000320
2,20009000350
2,20009000380
2,20009000390
2,20009000020
2,20009000040
2,20009000360
2,20167000020
2,20009000030
2,20009000050
2,20009000160
2,20009000180
2,2000900019A
2,2000900019B
2,2000900023A
2,2000900023B
2,20009000300
2,20009000290
2,20009000330
2,20009000370
2,20165000060
2,20009000070
2,2000900022F
2,20009000340
2,20159000170
2,20185000020
2,20185000120
2,20185000150
2,20009000090
2,20165000120
2,20167000060
2,20167000160
2,20165000110
2,2000900011A
2,2000900011B
2,20009000120
2,20009000130
2,20009000200
2,20009000210
2,20009000140
2,20009000150
2,20009000170
2,2000900022A
2,2000900023C
2,2000900022B
2,2000900022C
2,2000900022E
2,20009000240
2,20009000250
2,20009000260
2,2000900027A
2,2000900027B
2,20159000160
2,20145000200
2,20185000110
2,20145000070
2,20145000250
2,20009900010
2,20167000030
2,20023000010
2,20023000050
2,20023000070
2,20023000080
2,20181000050
2,20023000020
2,20023000030
2,20023000060
2,20153000150
2,20181000100
2,20181000130
2,20181000170
2,20023000040
2,20025000010
2,20025000030
2,20025000040
2,20025000050
2,20025000060
2,20057000010
2,20057000280
2,20057000330
2,20119000030
2,20119000040
2,20025000020
