district,precinct
4,0900909_124
4,0900909_186
4,0900909_092
4,0900909_096
4,0900909_094
4,0900909_185
4,0900909_098
4,0900909_099
4,0900909_181
4,0900909_182
4,0900909_184
4,0900909_100
4,0900909_108
4,0900909_109
4,0900909_110
4,0900909_101
4,0900909_106
4,0900909_112
4,0900909_122
4,0900909_123
4,0900909_125
4,0900909_129
4,0900909_196
4,0900909_137
4,0900909_132
4,0900909_197
4,0900909_198
5,0900909_141
5,0900909_149
5,0900505_011
5,0900303_018
5,0900303_019
5,0900303_021
5,0900505_028
5,0900303_020
5,0900909_192
5,0900505_010
5,0900505_018
5,0900505_001
5,0900505_017
5,0900303_086
5,0900505_005
5,0900909_191
5,0900505_050
5,0900505_002
5,0900505_016
5,0900505_045
5,0900505_047
5,0900505_051
5,0900505_004
5,0900505_006
5,0900505_026
5,0900505_027
5,0900505_030
5,0900505_007
5,0900505_008
5,0900505_031
5,0900505_044
5,0900505_012
5,0900505_034
5,0900505_009
5,0900505_054
5,0900505_013
5,0900505_015
5,0900505_032
5,0900505_033
5,0900505_053
5,0900505_014
5,0900505_038
5,0900909_165
5,0900909_193
5,0900505_046
5,0900505_049
5,0900505_036
5,0900505_037
5,0900505_039
5,0900505_035
5,0900505_043
5,0900505_048
5,0900505_052
5,0900909_068
5,0900909_167
5,0900909_148
5,0900909_067
5,0900909_008
5,0900909_009
5,0900909_078
5,0900909_079
5,0900909_082
5,0900909_020
5,0900909_083
5,0900909_142
5,0900909_143
5,0900909_172
5,0900909_080
5,0900909_159
5,0900909_161
5,0900909_168
5,0900909_081
5,0900909_084
5,0900909_086
5,0900909_087
5,0900909_085
5,0900909_160
5,0900909_174
5,0900909_173
5,0900909_179
5,0900909_180
5,0900909_162
5,0900909_163
5,0900909_166
5,0900909_169
5,0900909_177
5,0900909_164
5,0900909_171
5,0900909_178
5,0900909_170
5,0900909_175
5,0900909_176
6,0900303_004
6,0900303_005
6,0900303_006
6,0900303_007
6,0900303_008
6,0900707_020
6,0900909_059
6,0900707_003
6,0900303_139
6,0900303_143
6,0900909_060
6,0900909_066
6,0900303_145
6,0900303_124
6,0900303_053
6,0900303_096
6,0900303_054
6,0900303_175
6,0900707_010
6,0900707_033
6,0901111_003
6,0901111_005
6,0900303_123
6,0900303_146
6,0900303_147
6,0900303_140
6,0900303_141
6,0900303_142
6,0900909_018
6,0900909_022
6,0900303_149
6,0900909_019
6,0900303_144
6,0900303_148
6,0900707_001
6,0900707_004
6,0900707_009
6,0900707_012
6,0900707_013
6,0900707_015
6,0901111_026
6,0900707_002
6,0900707_034
6,0900707_035
6,0900909_052
6,0900707_017
6,0900707_019
6,0900707_011
6,0900707_005
6,0900707_006
6,0900707_007
6,0900707_008
6,0900707_016
6,0900707_025
6,0900707_027
6,0900909_037
6,0900909_053
6,0900909_150
6,0900909_158
6,0900707_014
6,0900707_026
6,0900707_031
6,0900707_032
6,0900707_023
6,0900909_061
6,0900909_063
6,0900707_018
6,0900707_024
6,0900707_028
6,0900707_029
6,0900707_030
6,0900707_022
6,0900707_021
6,0900909_038
6,0900909_017
6,0900909_021
6,0900909_023
6,0900909_154
6,0900909_155
6,0900909_156
6,0900909_065
6,0900909_034
6,0900909_035
6,0900909_036
6,0900909_054
6,0900909_055
6,0900909_056
6,0900909_057
6,0900909_064
6,0900909_058
6,0900909_062
6,0900909_157
6,0900909_153
6,0900909_151
6,0900909_152
7,0900303_001
7,0900303_002
7,0900303_003
7,0900303_024
7,0900303_049
7,0900303_132
7,0900303_009
7,0900303_043
7,0900303_131
7,0900303_133
7,0900303_158
7,0900303_159
7,0900303_023
7,0900303_097
7,0900303_098
7,0900303_119
7,0900303_127
7,0900303_114
7,0900303_010
7,0900303_012
7,0900303_013
7,0900303_025
7,0900303_151
7,0900303_171
7,0900303_011
7,0900303_065
7,0900303_067
7,0900303_068
7,0900303_085
7,0900303_166
7,0900303_167
7,0900303_169
7,0900303_014
7,0900303_015
7,0900303_016
7,0900303_017
7,0900303_047
7,0900303_048
7,0900303_022
7,0900303_125
7,0900303_058
7,0900303_130
7,0900303_057
7,0900303_150
7,0900303_172
7,0900303_173
7,0900303_174
7,0900303_026
7,0900303_027
7,0900303_029
7,0900303_134
7,0900303_028
7,0900303_087
7,0900303_032
7,0900303_094
7,0900303_030
7,0900303_031
7,0900303_080
7,0900303_082
7,0900303_083
7,0900303_084
7,0900303_050
7,0900303_165
7,0900303_093
7,0900303_033
7,0900303_034
7,0900303_035
7,0900303_135
7,0900303_170
7,0900303_036
7,0900303_037
7,0900303_038
7,0900303_040
7,0901313_006
7,0900303_041
7,0900303_039
7,0900303_042
7,0900303_044
7,0900303_045
7,0900303_046
7,0900303_113
7,0900303_126
7,0900303_157
7,0900303_109
7,0900303_110
7,0900303_117
7,0900303_155
7,0900303_156
7,0900303_052
7,0900303_056
7,0900303_092
7,0900303_161
7,0900303_051
7,0901313_002
7,0900303_128
7,0900303_059
7,0900303_060
7,0900303_070
7,0900303_061
7,0900303_069
7,0900303_062
7,0900303_063
7,0900303_071
7,0900303_152
7,0900303_153
7,0900303_072
7,0900303_074
7,0900303_064
7,0900303_066
7,0900303_073
7,0900303_075
7,0900303_081
7,0900303_154
7,0900303_076
7,0900303_077
7,0900303_118
7,0900303_163
7,0900303_078
7,0900303_079
7,0900303_164
7,0900303_168
7,0900303_088
7,0900303_090
7,0900303_138
7,0900303_089
7,0900303_091
7,0900303_095
7,0901313_023
7,0901313_024
7,0900303_101
7,0900303_105
7,0900303_099
7,0900303_104
7,0900303_107
7,0900303_120
7,0900303_100
7,0900303_111
7,0900303_102
7,0900303_103
7,0900303_106
7,0900303_112
7,0900303_108
7,0900303_115
7,0900303_116
7,0900303_121
7,0900303_122
7,0900303_160
7,0900303_129
7,0900303_162
7,0900303_136
7,0900303_137
7,0901313_021
7,0901313_022
